8.14724,1.62182,6.44318,0
9.05792,7.94285,3.78609,0
1.26987,3.11215,8.1158,0
9.13376,5.28533,5.32826,0
6.32359,1.65649,3.50727,0
0.975404,6.01982,9.39002,0
2.78498,2.62971,8.75943,0
5.46882,6.54079,5.50156,0
9.57507,6.89215,6.22475,0
9.64889,7.48152,5.87045,0
1.57613,4.50542,2.07742,0
9.70593,0.838214,3.01246,0
9.57167,2.28977,4.70923,0
4.85376,9.13337,2.30488,0
8.0028,1.52378,8.44309,0
1.41886,8.25817,1.94764,0
4.21761,5.38342,2.25922,0
9.15736,9.96135,1.70708,0
7.92207,0.781755,2.27664,0
9.59492,4.42678,4.35699,0
6.55741,1.06653,3.11102,0
0.357117,9.61898,9.2338,0
8.49129,0.0463422,4.30207,0
9.33993,7.7491,1.84816,0
6.78735,8.17303,9.04881,0
7.5774,8.68695,9.79748,0
7.43132,0.844358,4.3887,0
3.92227,3.99783,1.11119,0
6.55478,2.5987,2.58065,0
1.71187,8.00068,4.0872,0
7.06046,4.31414,5.94896,0
0.318328,9.10648,2.62212,0
2.76923,1.81847,6.02843,0
0.461714,2.63803,7.11216,0
0.971318,1.45539,2.21747,0
8.23458,1.36069,1.17418,0
6.94829,8.69292,2.96676,0
3.17099,5.79705,3.18778,0
9.50222,5.4986,4.24167,0
0.344461,1.44955,5.07858,0
4.38744,8.53031,0.855158,0
3.81558,6.22055,2.62482,0
7.65517,3.50952,8.01015,0
7.952,5.1325,0.292203,0
1.86873,4.01808,9.28854,0
4.89764,0.759667,7.30331,0
4.45586,2.39916,4.88609,0
6.46313,1.23319,5.78525,0
7.09365,1.83908,2.37284,0
7.54687,2.39953,4.58849,0
2.76025,4.17267,9.63089,0
6.79703,0.496544,5.46806,0
6.55098,9.02716,5.21136,0
1.62612,9.44787,2.31594,0
1.18998,4.90864,4.88898,0
4.98364,4.89253,6.2406,0
9.59744,3.37719,6.79136,0
3.40386,9.00054,3.95515,0
5.85268,3.69247,3.67437,0
2.23812,1.11203,9.87982,0
7.51267,7.80252,0.377389,0
2.55095,3.89739,8.85168,0
5.05957,2.41691,9.13287,0
6.99077,4.03912,7.96184,0
8.90903,0.964545,0.987123,0
9.59291,1.31973,2.61871,0
5.47216,9.42051,3.35357,0
1.38624,9.56135,6.79728,0
1.49294,5.75209,1.36553,0
2.57508,0.597795,7.21227,0
8.40717,2.3478,1.06762,0
2.54282,3.53159,6.53757,0
8.14285,8.21194,4.94174,0
2.43525,0.154034,7.79052,0
9.29264,0.430238,7.15037,0
3.49984,1.6899,9.03721,0
1.96595,6.49115,8.90923,0
2.51084,7.31722,3.34163,0
6.16045,6.47746,6.98746,0
4.73289,4.50924,1.9781,0
3.5166,5.47009,0.305409,0
8.30829,2.96321,7.44074,0
5.85264,7.44693,5.00022,0
5.49724,1.88955,4.79922,0
9.17194,6.86775,9.04722,0
2.85839,1.83511,6.09867,0
7.572,3.68485,6.17666,0
7.53729,6.25619,8.59442,0
3.80446,7.80227,8.05489,0
5.67822,0.811258,5.76722,0
0.758543,9.29386,1.82922,0
0.539501,7.75713,2.39932,0
5.30798,4.86792,8.86512,0
7.79167,4.35859,0.286742,0
9.34011,4.46784,4.89901,0
1.29906,3.06349,1.67927,0
5.68824,5.08509,9.78681,0
4.69391,5.10772,7.12694,0
0.119021,8.17628,5.00472,0
3.37123,7.94831,4.71088,0
14.5071,11.5903,6.83716,1
11.6056,14.541,1.32083,1
15.2961,9.47879,7.22725,1
12.9667,10.4603,1.10353,1
11.8279,6.54239,1.17493,1
14.154,7.77108,6.40718,1
14.7901,12.6281,3.28814,1
15.8891,9.30829,6.53812,1
6.00522,14.9849,7.49131,1
14.6544,7.18155,5.83186,1
12.1257,15.8842,7.40032,1
15.8995,11.3998,2.34827,1
11.2768,13.0692,7.34958,1
10.7952,15.9949,9.70599,1
14.0135,8.87849,8.6693,1
8.27843,10.1452,0.862345,1
10.9809,10.6484,3.66437,1
15.0085,13.6396,3.69199,1
11.7466,14.182,6.85028,1
14.4518,7.00222,5.97942,1
13.3864,7.78117,7.89364,1
11.8599,9.59635,3.67653,1
8.46735,6.56705,2.06028,1
12.6642,11.2189,0.866665,1
6.83483,9.35849,7.71934,1
12.2596,7.75669,2.05675,1
12.6094,8.08947,3.88272,1
13.2975,15.0515,5.51779,1
14.9075,12.7539,2.28953,1
15.823,10.6847,6.41941,1
13.6903,15.1213,4.8448,1
11.8145,7.04012,1.51846,1
15.2831,13.4555,7.81932,1
