34.614659786442395,52.971489570740871,0
33.297762588539499,51.219595683335314,0
23.204928859474293,43.907370976577205,0
20.571978706801787,41.650321617720266,0
38.549184633976587,54.554008684783284,0
34.889467135809838,50.428924922791069,0
32.059116288955849,50.334441537085567,0
32.464532010374718,49.293643834569082,0
28.077182162098111,49.964987588156028,0
41.613675321988069,32.646990907450359,1
54.854152261169070,26.801808779144103,1
46.698810347782484,30.958588349371887,1
52.324997515286753,21.639885382960287,1
49.503647745245395,26.973895420256468,1
54.988241505386668,38.496158166253394,1
52.534161951126578,36.919613355309764,1
46.011153748712019,23.907123948562536,1
58.599750203265522,36.207454503572784,1
49.797119430544129,25.487621585208824,1
42.213342299787456,32.826106585422728,1
56.328331653554571,31.103528811982716,1
58.105253611694394,31.321734025006531,1
77.153532052240166,14.584447057112712,2
62.017026492958216,5.968679338036019,2
77.516247249675430,11.299421625341777,2
74.590128056418436,11.108225800975905,2
68.859233116055734,14.253615155529740,2
59.140346490627465,24.737477100815696,1
63.107671219123446,9.692273874764277,2
