27.989997507847768,35.548282090103086,1
22.050294895562235,34.285280979253521,1
24.917081063340575,32.923055651800240,1
28.500468088967214,38.026532743870725,1
26.256780714756307,39.887645350599804,1
22.147821659154296,35.083862230859424,1
29.727735044089815,31.907993417646551,1
25.368852166949580,35.411608558969320,1
28.346406141610824,32.486949149764655,1
28.155536926815593,33.915457474515449,1
11.703569791712509,23.392711746582339,0
10.660196279012247,24.973919071748561,0
13.752785013255240,23.118238773187294,0
17.263588739721779,26.720186294521270,0
13.891036357002029,28.083914964777257,0
10.360160105651978,26.769050681603147,0
10.056542274081602,29.307232080353366,0
16.561612815017700,26.389176373119852,0
17.526584193375264,25.729121124237373,0
10.676140295318270,29.906773853117780,0
